testAdd|2023-05-04T06:58:09.7624167|235.0|CZK
testAdd|2023-05-04T06:58:09.7704033|10.0|EUR
testAdd|2023-05-04T06:58:09.7744272|92.75733|EUR
testPay|2023-05-04T06:58:11.8406151|-21.1|CZK
testPay|2023-05-04T06:58:11.8446218|-235.0|CZK
testPay|2023-05-04T06:58:11.8466131|-10.0|EUR
testPay|2023-05-04T06:58:11.8546095|-3.6363637|CZK
testPay|2023-05-04T06:58:11.8586013|-343.29712|CZK
123456789|2023-05-04T07:34:34.8399436|100.0|CZK
123456789|2023-05-04T07:34:41.8444889|200.0|USD
123456789|2023-05-04T07:34:41.8464934|10000.0|USD
123456789|2023-05-04T07:34:41.8474803|1.0|USD
123456789|2023-05-04T07:34:41.848481|4000000.0|USD
123456789|2023-05-04T07:34:41.848481|0.04|USD
123456789|2023-05-04T07:34:41.8934839|-500.0|EUR
123456789|2023-05-04T07:34:41.89449|-10.0|USD
123456789|2023-05-04T07:34:41.8954828|-1.0|USD
123456789|2023-05-04T07:34:41.8954828|-0.04|USD
testAdd|2023-05-04T07:34:43.0849735|21.1|CZK
testAdd|2023-05-04T07:34:43.1539734|235.0|CZK
testAdd|2023-05-04T07:34:43.1609711|10.0|EUR
testAdd|2023-05-04T07:34:43.1659746|80.52393|EUR
testPay|2023-05-04T07:34:45.5196387|-21.1|CZK
testPay|2023-05-04T07:34:45.5246353|-235.0|CZK
testPay|2023-05-04T07:34:45.5306369|-10.0|EUR
testPay|2023-05-04T07:34:45.5386331|-3.6363637|CZK
testPay|2023-05-04T07:34:45.5426391|-79.211334|EUR
123456789|2023-05-04T07:36:09.4324134|100.0|CZK
123456789|2023-05-04T07:36:16.4224171|200.0|USD
123456789|2023-05-04T07:36:16.4224171|10000.0|USD
123456789|2023-05-04T07:36:16.4234148|1.0|USD
123456789|2023-05-04T07:36:16.4244119|4000000.0|USD
123456789|2023-05-04T07:36:16.4244119|0.04|USD
123456789|2023-05-04T07:36:16.4654181|-500.0|EUR
123456789|2023-05-04T07:36:16.4664059|-10.0|USD
123456789|2023-05-04T07:36:16.4664059|-1.0|USD
123456789|2023-05-04T07:36:16.4674058|-0.04|USD
testAdd|2023-05-04T07:36:17.7514149|21.1|CZK
testAdd|2023-05-04T07:36:17.8174139|235.0|CZK
testAdd|2023-05-04T07:36:17.8234134|10.0|EUR
testAdd|2023-05-04T07:36:17.8294145|4512.2954|CZK
testPay|2023-05-04T07:36:20.1830887|-21.1|CZK
testPay|2023-05-04T07:36:20.1890898|-235.0|CZK
testPay|2023-05-04T07:36:20.1930856|-10.0|EUR
testPay|2023-05-04T07:36:20.2000928|-3.6363637|CZK
testPay|2023-05-04T07:36:20.2040828|-945.2952|CZK
123456789|2023-05-04T07:59:04.0413472|100.0|CZK
123456789|2023-05-04T07:59:11.247345|200.0|USD
123456789|2023-05-04T07:59:11.2483473|10000.0|USD
123456789|2023-05-04T07:59:11.2493521|1.0|USD
123456789|2023-05-04T07:59:11.2503526|4000000.0|USD
123456789|2023-05-04T07:59:11.2513508|0.04|USD
123456789|2023-05-04T07:59:11.2933386|-500.0|EUR
123456789|2023-05-04T07:59:11.2943384|-10.0|USD
123456789|2023-05-04T07:59:11.2953478|-1.0|USD
123456789|2023-05-04T07:59:11.2963499|-0.04|USD
testAdd|2023-05-04T07:59:12.6363543|21.1|CZK
testAdd|2023-05-04T07:59:12.7153436|235.0|CZK
testAdd|2023-05-04T07:59:12.7263449|10.0|EUR
testAdd|2023-05-04T07:59:12.7323495|2955.2153|CZK
testPay|2023-05-04T07:59:15.2717178|-21.1|CZK
testPay|2023-05-04T07:59:15.2787243|-235.0|CZK
testPay|2023-05-04T07:59:15.284725|-10.0|EUR
testPay|2023-05-04T07:59:15.2937261|-3.6363637|CZK
testPay|2023-05-04T07:59:15.2977207|-2041.0819|CZK
123456789|2023-05-04T08:07:37.1957235|100.0|CZK
123456789|2023-05-04T08:07:44.0668568|200.0|USD
123456789|2023-05-04T08:07:44.0678587|10000.0|USD
123456789|2023-05-04T08:07:44.0688555|1.0|USD
123456789|2023-05-04T08:07:44.0698586|4000000.0|USD
123456789|2023-05-04T08:07:44.0708554|0.04|USD
123456789|2023-05-04T08:07:44.1528494|-500.0|EUR
123456789|2023-05-04T08:07:44.1538596|-10.0|USD
123456789|2023-05-04T08:07:44.1548556|-1.0|USD
123456789|2023-05-04T08:07:44.1558534|-0.04|USD
testAdd|2023-05-04T08:07:45.5268528|21.1|CZK
testAdd|2023-05-04T08:07:45.5888473|235.0|CZK
testAdd|2023-05-04T08:07:45.5968524|10.0|EUR
testAdd|2023-05-04T08:07:45.6038503|4181.854|CZK
testPay|2023-05-04T08:07:48.0920055|-21.1|CZK
testPay|2023-05-04T08:07:48.0989938|-235.0|CZK
testPay|2023-05-04T08:07:48.1049859|-10.0|EUR
testPay|2023-05-04T08:07:48.1199775|-3.6363637|CZK
testPay|2023-05-04T08:07:48.1289795|-1544.7585|CZK
123456789|2023-05-04T08:08:14.1260581|100.0|CZK
123456789|2023-05-04T08:08:20.9790685|200.0|USD
123456789|2023-05-04T08:08:20.9800662|10000.0|USD
123456789|2023-05-04T08:08:20.9810646|1.0|USD
123456789|2023-05-04T08:08:20.9820651|4000000.0|USD
123456789|2023-05-04T08:08:20.9830671|0.04|USD
123456789|2023-05-04T08:08:21.0220685|-500.0|EUR
123456789|2023-05-04T08:08:21.0230634|-10.0|USD
123456789|2023-05-04T08:08:21.0250633|-1.0|USD
123456789|2023-05-04T08:08:21.0260655|-0.04|USD
testAdd|2023-05-04T08:08:22.255067|21.1|CZK
testAdd|2023-05-04T08:08:22.3230771|235.0|CZK
testAdd|2023-05-04T08:08:22.3310669|10.0|EUR
testAdd|2023-05-04T08:08:22.3360657|50.267387|EUR
testPay|2023-05-04T08:08:24.9864411|-21.1|CZK
testPay|2023-05-04T08:08:24.9924478|-235.0|CZK
testPay|2023-05-04T08:08:24.9974553|-10.0|EUR
testPay|2023-05-04T08:08:25.0064547|-3.6363637|CZK
testPay|2023-05-04T08:08:25.0114546|-345.07208|CZK
123456789|2023-05-04T08:10:50.1918295|100.0|CZK
123456789|2023-05-04T08:10:56.7158385|200.0|USD
123456789|2023-05-04T08:10:56.7168307|10000.0|USD
123456789|2023-05-04T08:10:56.7178344|1.0|USD
123456789|2023-05-04T08:10:56.7188354|4000000.0|USD
123456789|2023-05-04T08:10:56.7198337|0.04|USD
123456789|2023-05-04T08:10:56.7598309|-500.0|EUR
123456789|2023-05-04T08:10:56.7618335|-10.0|USD
123456789|2023-05-04T08:10:56.7628255|-1.0|USD
123456789|2023-05-04T08:10:56.7638261|-0.04|USD
testAdd|2023-05-04T08:10:57.9918319|21.1|CZK
testAdd|2023-05-04T08:10:58.0588202|235.0|CZK
testAdd|2023-05-04T08:10:58.0668332|10.0|EUR
testAdd|2023-05-04T08:10:58.0728238|11.368054|EUR
testPay|2023-05-04T08:11:00.7428943|-21.1|CZK
testPay|2023-05-04T08:11:00.7509071|-235.0|CZK
testPay|2023-05-04T08:11:00.7578999|-10.0|EUR
testPay|2023-05-04T08:11:00.7689024|-3.6363637|CZK
testPay|2023-05-04T08:11:00.774906|-473.4287|CZK
123456789|2023-05-04T08:36:44.6596808|100.0|CZK
123456789|2023-05-04T08:36:51.3267172|200.0|USD
123456789|2023-05-04T08:36:51.3267172|10000.0|USD
123456789|2023-05-04T08:36:51.3277105|1.0|USD
123456789|2023-05-04T08:36:51.3287222|4000000.0|USD
123456789|2023-05-04T08:36:51.3297117|0.04|USD
123456789|2023-05-04T08:36:51.3657155|-500.0|EUR
123456789|2023-05-04T08:36:51.3667163|-10.0|USD
123456789|2023-05-04T08:36:51.3677121|-1.0|USD
123456789|2023-05-04T08:36:51.3697154|-0.04|USD
testAdd|2023-05-04T08:36:52.612708|21.1|CZK
testAdd|2023-05-04T08:36:52.6867121|235.0|CZK
testAdd|2023-05-04T08:36:52.6947181|10.0|EUR
testAdd|2023-05-04T08:36:52.7007085|149.77388|EUR
testPay|2023-05-04T08:36:54.961997|-21.1|CZK
testPay|2023-05-04T08:36:54.9679986|-235.0|CZK
testPay|2023-05-04T08:36:54.9739948|-10.0|EUR
testPay|2023-05-04T08:36:54.9809922|-3.6363637|CZK
testPay|2023-05-04T08:36:54.9869988|-41.942863|EUR
123456789|2023-05-04T08:40:10.9579247|100.0|CZK
123456789|2023-05-04T08:40:17.3445944|200.0|USD
123456789|2023-05-04T08:40:17.3466031|10000.0|USD
123456789|2023-05-04T08:40:17.3476032|1.0|USD
123456789|2023-05-04T08:40:17.3476032|4000000.0|USD
123456789|2023-05-04T08:40:17.3486031|0.04|USD
123456789|2023-05-04T08:40:17.3885951|-500.0|EUR
123456789|2023-05-04T08:40:17.3895881|-10.0|USD
123456789|2023-05-04T08:40:17.3905892|-1.0|USD
123456789|2023-05-04T08:40:17.3915889|-0.04|USD
testAdd|2023-05-04T08:40:18.558588|21.1|CZK
testAdd|2023-05-04T08:40:18.6115908|235.0|CZK
testAdd|2023-05-04T08:40:18.6185926|10.0|EUR
testAdd|2023-05-04T08:40:18.6245986|802.71906|CZK
testPay|2023-05-04T08:40:21.160591|-21.1|CZK
testPay|2023-05-04T08:40:21.170618|-235.0|CZK
testPay|2023-05-04T08:40:21.1785925|-10.0|EUR
testPay|2023-05-04T08:40:21.1906011|-3.6363637|CZK
testPay|2023-05-04T08:40:21.1955927|-3195.1946|CZK
123456789|2023-05-04T09:24:14.8677562|100.0|CZK
123456789|2023-05-04T09:24:18.8562925|200.0|USD
123456789|2023-05-04T09:24:18.8572963|10000.0|USD
123456789|2023-05-04T09:24:18.8582902|1.0|USD
123456789|2023-05-04T09:24:18.8582902|4000000.0|USD
123456789|2023-05-04T09:24:18.8592984|0.04|USD
123456789|2023-05-04T09:24:18.8902924|-500.0|EUR
123456789|2023-05-04T09:24:18.8912949|-10.0|USD
123456789|2023-05-04T09:24:18.8922928|-1.0|USD
123456789|2023-05-04T09:24:18.8932967|-0.04|USD
testAdd|2023-05-04T09:24:19.6172897|21.1|CZK
testAdd|2023-05-04T09:24:19.6613016|235.0|CZK
testAdd|2023-05-04T09:24:19.6662965|10.0|EUR
testAdd|2023-05-04T09:24:19.6712991|17.926737|EUR
testPay|2023-05-04T09:24:21.4669983|-21.1|CZK
testPay|2023-05-04T09:24:21.4709885|-235.0|CZK
testPay|2023-05-04T09:24:21.474986|-10.0|EUR
testPay|2023-05-04T09:24:21.4799937|-3.6363637|CZK
testPay|2023-05-04T09:24:21.4839899|-3411.3828|CZK
123456789|2023-05-04T09:25:14.0444045|100.0|CZK
123456789|2023-05-04T09:25:17.7624051|200.0|USD
123456789|2023-05-04T09:25:17.7634067|10000.0|USD
123456789|2023-05-04T09:25:17.7634067|1.0|USD
123456789|2023-05-04T09:25:17.7644027|4000000.0|USD
123456789|2023-05-04T09:25:17.7644027|0.04|USD
123456789|2023-05-04T09:25:17.7903985|-500.0|EUR
123456789|2023-05-04T09:25:17.7913995|-10.0|USD
123456789|2023-05-04T09:25:17.7913995|-1.0|USD
123456789|2023-05-04T09:25:17.7924048|-0.04|USD
testAdd|2023-05-04T09:25:18.5113977|21.1|CZK
testAdd|2023-05-04T09:25:18.5514011|235.0|CZK
testAdd|2023-05-04T09:25:18.5554073|10.0|EUR
testAdd|2023-05-04T09:25:18.5584066|100.35721|EUR
testPay|2023-05-04T09:25:20.2154058|-21.1|CZK
testPay|2023-05-04T09:25:20.220401|-235.0|CZK
testPay|2023-05-04T09:25:20.2234004|-10.0|EUR
testPay|2023-05-04T09:25:20.2283963|-3.6363637|CZK
testPay|2023-05-04T09:25:20.2323991|-4426.314|CZK
123456789|2023-05-04T09:38:00.9926959|100.0|CZK
123456789|2023-05-04T09:38:05.1227211|200.0|USD
123456789|2023-05-04T09:38:05.1227211|10000.0|USD
123456789|2023-05-04T09:38:05.1237039|1.0|USD
123456789|2023-05-04T09:38:05.1247061|4000000.0|USD
123456789|2023-05-04T09:38:05.1247061|0.04|USD
123456789|2023-05-04T09:38:05.1467051|-500.0|EUR
123456789|2023-05-04T09:38:05.1477066|-10.0|USD
123456789|2023-05-04T09:38:05.1477066|-1.0|USD
123456789|2023-05-04T09:38:05.148702|-0.04|USD
testAdd|2023-05-04T09:38:05.9567022|21.1|CZK
testAdd|2023-05-04T09:38:06.0057171|235.0|CZK
testAdd|2023-05-04T09:38:06.009702|10.0|EUR
testAdd|2023-05-04T09:38:06.0127047|724.6034|CZK
testPay|2023-05-04T09:38:07.8033615|-21.1|CZK
testPay|2023-05-04T09:38:07.80637|-235.0|CZK
testPay|2023-05-04T09:38:07.8093687|-10.0|EUR
testPay|2023-05-04T09:38:07.8133663|-3.6363637|CZK
testPay|2023-05-04T09:38:07.8153693|-3.8524957|CZK
123456789|2023-05-04T09:51:46.1743722|100.0|CZK
123456789|2023-05-04T09:51:49.7569473|200.0|USD
123456789|2023-05-04T09:51:49.7569473|10000.0|USD
123456789|2023-05-04T09:51:49.7579388|1.0|USD
123456789|2023-05-04T09:51:49.7579388|4000000.0|USD
123456789|2023-05-04T09:51:49.7589362|0.04|USD
123456789|2023-05-04T09:51:49.7809439|-500.0|EUR
123456789|2023-05-04T09:51:49.7809439|-10.0|USD
123456789|2023-05-04T09:51:49.7819388|-1.0|USD
123456789|2023-05-04T09:51:49.7819388|-0.04|USD
testAdd|2023-05-04T09:51:50.5219398|21.1|CZK
testAdd|2023-05-04T09:51:50.560945|235.0|CZK
testAdd|2023-05-04T09:51:50.5659427|10.0|EUR
testAdd|2023-05-04T09:51:50.5699389|66.1968|EUR
testPay|2023-05-04T09:51:52.2532375|-21.1|CZK
testPay|2023-05-04T09:51:52.2572425|-235.0|CZK
testPay|2023-05-04T09:51:52.260238|-10.0|EUR
testPay|2023-05-04T09:51:52.2652363|-3.6363637|CZK
testPay|2023-05-04T09:51:52.2682373|-1640.1508|CZK
123456789|2023-05-04T10:06:17.3739048|100.0|CZK
123456789|2023-05-04T10:06:22.3818987|200.0|USD
123456789|2023-05-04T10:06:22.3818987|10000.0|USD
123456789|2023-05-04T10:06:22.3828982|1.0|USD
123456789|2023-05-04T10:06:22.3828982|4000000.0|USD
123456789|2023-05-04T10:06:22.383898|0.04|USD
123456789|2023-05-04T10:06:22.4169029|-500.0|EUR
123456789|2023-05-04T10:06:22.4179031|-10.0|USD
123456789|2023-05-04T10:06:22.4179031|-1.0|USD
123456789|2023-05-04T10:06:22.4188957|-0.04|USD
testAdd|2023-05-04T10:06:23.3389071|21.1|CZK
testAdd|2023-05-04T10:06:23.397908|235.0|CZK
testAdd|2023-05-04T10:06:23.4029017|10.0|EUR
testAdd|2023-05-04T10:06:23.4058935|1728.306|CZK
testPay|2023-05-04T10:06:25.2774168|-21.1|CZK
testPay|2023-05-04T10:06:25.2814149|-235.0|CZK
testPay|2023-05-04T10:06:25.2854127|-10.0|EUR
testPay|2023-05-04T10:06:25.2914228|-3.6363637|CZK
testPay|2023-05-04T10:06:25.2954143|-25.708822|EUR
123456789|2023-05-04T11:10:50.8608203|100.0|CZK
123456789|2023-05-04T11:10:56.3403163|200.0|USD
123456789|2023-05-04T11:10:56.3413079|10000.0|USD
123456789|2023-05-04T11:10:56.3423233|1.0|USD
123456789|2023-05-04T11:10:56.3443151|4000000.0|USD
123456789|2023-05-04T11:10:56.3443151|0.04|USD
123456789|2023-05-04T11:10:56.3713077|-500.0|EUR
123456789|2023-05-04T11:10:56.3723159|-10.0|USD
123456789|2023-05-04T11:10:56.373311|-1.0|USD
123456789|2023-05-04T11:10:56.3743092|-0.04|USD
testAdd|2023-05-04T11:10:57.3083237|21.1|CZK
testAdd|2023-05-04T11:10:57.3583165|235.0|CZK
testAdd|2023-05-04T11:10:57.3643194|10.0|EUR
testAdd|2023-05-04T11:10:57.3703066|213.19724|CZK
testPay|2023-05-04T11:10:59.536985|-21.1|CZK
testPay|2023-05-04T11:10:59.5429915|-235.0|CZK
testPay|2023-05-04T11:10:59.5489915|-10.0|EUR
testPay|2023-05-04T11:10:59.5559858|-3.6363637|CZK
testPay|2023-05-04T11:10:59.5609855|-376.11874|CZK
123456789|2023-05-04T11:38:17.3647427|100.0|CZK
123456789|2023-05-04T11:38:21.9624185|200.0|USD
123456789|2023-05-04T11:38:21.9644184|10000.0|USD
123456789|2023-05-04T11:38:21.9654185|1.0|USD
123456789|2023-05-04T11:38:21.9664184|4000000.0|USD
123456789|2023-05-04T11:38:21.9664184|0.04|USD
123456789|2023-05-04T11:38:21.994415|-500.0|EUR
123456789|2023-05-04T11:38:21.9954136|-10.0|USD
123456789|2023-05-04T11:38:21.9964145|-1.0|USD
123456789|2023-05-04T11:38:21.9974166|-0.04|USD
testAdd|2023-05-04T11:38:22.8714128|21.1|CZK
testAdd|2023-05-04T11:38:22.9114157|235.0|CZK
testAdd|2023-05-04T11:38:22.9154191|10.0|EUR
testAdd|2023-05-04T11:38:22.9194128|3959.6235|CZK
testPay|2023-05-04T11:38:25.2071172|-21.1|CZK
testPay|2023-05-04T11:38:25.2121037|-235.0|CZK
testPay|2023-05-04T11:38:25.2181077|-10.0|EUR
testPay|2023-05-04T11:38:25.2251017|-3.6363637|CZK
testPay|2023-05-04T11:38:25.2291|-5.48612|CZK
123456789|2023-05-04T11:55:38.6872923|100.0|CZK
123456789|2023-05-04T11:55:45.8612984|200.0|USD
123456789|2023-05-04T11:55:45.8623086|10000.0|USD
123456789|2023-05-04T11:55:45.863299|1.0|USD
123456789|2023-05-04T11:55:45.8643002|4000000.0|USD
123456789|2023-05-04T11:55:45.8653021|0.04|USD
123456789|2023-05-04T11:55:45.9012897|-500.0|EUR
123456789|2023-05-04T11:55:45.9022889|-10.0|USD
123456789|2023-05-04T11:55:45.9032916|-1.0|USD
123456789|2023-05-04T11:55:45.9032916|-0.04|USD
testAdd|2023-05-04T11:55:47.1843127|21.1|CZK
testAdd|2023-05-04T11:55:47.2512898|235.0|CZK
testAdd|2023-05-04T11:55:47.2572982|10.0|EUR
testAdd|2023-05-04T11:55:47.2643111|4347.7407|CZK
testPay|2023-05-04T11:55:49.6606666|-21.1|CZK
testPay|2023-05-04T11:55:49.6666956|-235.0|CZK
testPay|2023-05-04T11:55:49.6716657|-10.0|EUR
testPay|2023-05-04T11:55:49.6786596|-3.6363637|CZK
testPay|2023-05-04T11:55:49.6826603|-2857.1765|CZK
